HS2017,SITC2
470730,2511
470790,2511
480100,641
480210,64159
480220,64159
480240,64159
480254,641
480255,641
480256,641
480257,641
480258,641
480261,641
480262,641
480269,641
480300,641
480411,64131
480419,64131
480421,64132
480429,64132
480431,64139
480439,64139
480441,64139
480442,64139
480449,64139
480451,64139
480452,64139
480459,64139
480511,64159
480512,64159
480519,64159
480524,64159
480525,64159
480530,6415
480540,64159
480550,64159
480591,64159
480592,64159
480593,64159
480610,64153
480620,64153
480630,64153
480640,64153
480700,64192
480810,64174
480840,64171
480890,64174
480920,64189
480990,64189
481013,641
481014,641
481019,641
481022,641
481029,641
481031,6418
481032,6418
481039,6418
481092,6418
481099,6418
481110,64182
481141,64189
481149,64189
481151,6418
481159,6418
481160,64189
481190,64189
481200,64196
481310,64241
481320,64241
481390,641
481420,893
481490,893
481620,64189
481690,64189
481710,6422
481720,6422
481730,6422
481810,641
481820,641
481830,641
481850,641
481890,641
481910,6421
481920,6421
481930,6421
481940,6421
481950,6421
481960,6421
482010,6423
482020,6423
482030,6423
482040,6423
482050,6423
482090,6423
482110,89281
482190,89281
482210,64281
482290,64281
482320,64159
482340,641
482361,64283
482369,64283
482370,641
482390,641
490110,89211
490191,89211
490199,892
490210,89286
490290,892
490300,89212
490400,89285
490510,89213
490591,89213
490599,89213
490600,89282
490700,89283
490810,89241
490890,89241
490900,89289
491000,893
491110,89286
491191,89289
491199,89289
500100,26141
500200,2613
500300,26142
500400,65111
500500,65116
500600,65117
500710,654
500720,654
500790,654
510111,2681
510119,2681
510121,2682
510129,2682
510130,2682
510211,2683
510219,2683
510220,26859
510310,26861
510320,26861
510330,26861
510400,26862
510510,2687
510521,2687
510529,65121
510531,2687
510539,2687
510540,2687
510610,65122
510620,65127
510710,65123
510720,65128
510810,65124
510820,65124
510910,6512
510990,6512
511000,65129
511111,657
511119,657
511120,654
511130,654
511190,6574
511211,654
511219,654
511220,654
511230,654
511290,6574
511300,6574
520100,2631
520210,2633
520291,2633
520299,2633
520300,2634
520411,6513
520419,6513
520420,65135
520511,6513
520512,6513
520513,6513
520514,6513
520515,6513
520521,6513
520522,6513
520523,6513
520524,6513
520526,6513
520527,6513
520528,6513
520531,6513
520532,6513
520533,6513
520534,6513
520535,6513
520541,6513
520542,6513
520543,6513
520544,6513
520546,6513
520547,6513
520548,6513
520611,6513
520612,6513
520613,6513
520614,6513
520615,6513
520621,6513
520622,6513
520623,6513
520624,6513
520625,6513
520631,6513
520632,6513
520633,6513
520634,6513
520635,6513
520641,6513
520642,6513
520643,6513
520644,6513
520645,6513
520710,6513
520790,6513
520811,65214
520812,65214
520813,65214
520819,65214
520821,65224
520822,65224
520823,65224
520829,65224
520831,65224
520832,65224
520833,65224
520839,65224
520841,65224
520842,65224
520843,65224
520849,65224
520851,65224
520852,65224
520859,65224
520911,65214
520912,65214
520919,65214
520921,65224
520922,65224
520929,65224
520931,65224
520932,65224
520939,65224
520941,65224
520942,65224
520943,65224
520949,65224
520951,65224
520952,65224
520959,65224
521011,657
521019,657
521021,65225
521029,65225
521031,65225
521032,65225
521039,65225
521041,65225
521049,65225
521051,65225
521059,65225
521111,657
521112,657
521119,657
521120,65225
521131,65225
521132,65225
521139,65225
521141,65225
521142,65225
521143,65225
521149,65225
521151,65225
521152,65225
521159,65225
521211,657
521212,65225
521213,65225
521214,65225
521215,65225
521221,657
521222,65225
521223,65225
521224,65225
521225,65225
530110,26511
530121,26512
530129,26512
530130,26513
530210,2652
530290,2652
530310,2640
530390,2640
530500,265
530610,65196
530620,65196
530710,65198
530720,65198
530810,65196
530820,65196
530890,65196
530911,654
530919,654
530921,654
530929,654
531010,6574
531090,6574
531100,654
540110,6514
540120,6517
540211,6514
540219,6514
540220,6514
540231,65141
540232,65141
540233,65144
540234,65147
540239,65147
540244,6514
540245,6514
540246,6514
540247,6514
540248,6514
540249,6514
540251,6514
540252,6514
540253,6514
540259,6514
540261,6514
540262,6514
540263,6514
540269,6514
540310,65171
540331,65171
540332,6517
540333,6517
540339,6517
540341,6517
540342,6517
540349,6517
540411,65149
540412,65149
540419,65149
540490,65149
540500,65178
540600,6514
540710,6531
540720,6531
540730,6531
540741,65315
540742,65315
540743,65315
540744,65315
540751,65315
540752,65315
540753,65315
540754,65315
540761,65315
540769,65315
540771,65315
540772,65315
540773,65315
540774,65315
540781,6531
540782,6531
540783,6531
540784,6531
540791,6531
540792,6531
540793,6531
540794,6531
540810,657
540821,657
540822,657
540823,657
540824,657
540831,657
540832,657
540833,657
540834,657
550110,26661
550120,26662
550130,26663
550140,26669
550190,26669
550210,26712
550290,26712
550311,26651
550319,26651
550320,26652
550330,26653
550340,26659
550390,26659
550410,26711
550490,26711
550510,26721
550520,26722
550610,26671
550620,26672
550630,26673
550640,26679
550690,26679
550700,26713
550810,651
550820,6517
550911,65148
550912,65148
550921,65148
550922,65148
550931,65148
550932,65148
550941,65148
550942,65148
550951,6516
550952,6516
550953,6516
550959,6516
550961,6516
550962,6516
550969,6516
550991,6516
550992,6516
550999,6516
551011,65174
551012,65174
551020,6517
551030,6517
551090,6517
551110,65148
551120,6516
551130,6517
551211,6532
551219,6532
551221,6532
551229,6532
551291,6532
551299,6532
551311,65341
551312,65341
551313,65341
551319,65341
551321,65341
551323,65341
551329,65341
551331,65341
551339,65341
551341,65341
551349,65341
551411,65341
551412,65341
551419,65341
551421,65341
551422,65341
551423,65341
551429,65341
551430,65341
551441,65341
551442,65341
551443,65341
551449,65341
551511,6534
551512,657
551513,657
551519,6534
551521,657
551522,657
551529,6534
551591,657
551599,6534
551611,653
551612,653
551613,653
551614,653
551621,657
551622,657
551623,657
551624,657
551631,6574
551632,6574
551633,6574
551634,6574
551641,6574
551642,6574
551643,6574
551644,6574
551691,6574
551692,6574
551693,6574
551694,6574
560121,65771
560122,65771
560129,65771
560130,65771
560210,6571
560221,6571
560229,6571
560290,6571
560311,6572
560312,6572
560313,6572
560314,6572
560391,6572
560392,6572
560393,6572
560394,6572
560410,62103
560490,651
560500,651
560600,655
560721,65751
560729,65751
560741,65751
560749,65751
560750,65751
560790,65751
560811,6589
560819,6589
560890,6589
560900,65759
570110,65921
570190,65929
570210,6593
570220,65962
570231,65942
570232,65952
570239,65962
570241,65942
570242,65952
570249,65962
570250,659
570291,65942
570292,65952
570299,65962
570310,659
570320,65951
570330,65951
570390,659
570410,65963
570420,65963
570490,65963
570500,659
580110,657
580121,652
580122,65732
580123,65732
580126,65732
580127,652
580131,653
580132,65732
580133,65732
580136,65732
580137,653
580190,6573
580211,65732
580219,65732
580220,65732
580230,657
580300,653
580410,6573
580421,65732
580429,65732
580430,65732
580500,65891
580610,656
580620,656
580631,656
580632,656
580639,656
580640,656
580710,65602
580790,657
580810,656
580890,656
580900,65491
581010,65606
581091,65606
581092,65606
581099,65606
581100,653
590110,65731
590190,65731
590210,653
590220,653
590290,653
590310,65732
590320,65732
590390,65732
590410,65912
590490,65912
590500,653
590610,65733
590691,65733
590699,65733
590700,65739
590800,65772
590900,65791
591000,65792
591110,65773
591120,65773
591131,65773
591132,65773
591140,65773
591190,65773
600110,655
600121,655
600122,655
600129,655
600191,655
600192,655
600199,655
600240,655
600290,655
600310,655
600320,655
600330,655
600340,655
600390,655
600410,655
600490,655
600521,655
600522,655
600523,655
600524,655
600535,655
600536,655
600537,655
600538,655
600539,655
600541,655
600542,655
600543,655
600544,655
600590,655
600610,655
600621,655
600622,655
600623,655
600624,655
600631,655
600632,655
600633,655
600634,655
600641,655
600642,655
600643,655
600644,655
600690,655
610120,8459
610130,8459
610190,8459
610210,8459
610220,8459
610230,8459
610290,8459
610310,8459
610322,8459
610323,8459
610329,8459
610331,8459
610332,8459
610333,8459
610339,8459
610341,8459
610342,8459
610343,8459
610349,8459
610413,8452
610419,8452
610422,8459
610423,8459
610429,8459
610431,8459
610432,8459
610433,8459
610439,8459
610441,8452
610442,8452
610443,8452
610444,8452
610449,8452
610451,8459
610452,8459
610453,8459
610459,8459
610461,8459
610462,8459
610463,8459
610469,8459
610510,84621
610520,846
610590,846
610610,8459
610620,8459
610690,8459
610711,846
610712,846
610719,846
610721,846
610722,846
610729,846
610791,846
610799,846
610811,84629
610819,84629
610821,84629
610822,84629
610829,84629
610831,84629
610832,84629
610839,84629
610891,8459
610892,8459
610899,8459
610910,846
610990,846
611011,8451
611012,8451
611019,8451
611020,8451
611030,8451
611090,8451
611120,846
611130,846
611190,846
611211,8459
611212,8459
611219,8459
611220,8459
611231,8459
611239,8459
611241,8459
611249,8459
611300,845
611420,8459
611430,8459
611490,8459
611510,847
611521,847
611522,847
611529,847
611530,8472
611594,8472
611595,8472
611596,8472
611599,8472
611610,8472
611691,84721
611692,84721
611693,84721
611699,84721
611710,8459
611780,8459
611790,8459
620111,84211
620112,84219
620113,84219
620119,84219
620191,8429
620192,8429
620193,8429
620199,8429
620211,8431
620212,8431
620213,8431
620219,8431
620291,8439
620292,8439
620293,8439
620299,8439
620311,84221
620312,8422
620319,8422
620322,8429
620323,8429
620329,8429
620331,8424
620332,8424
620333,8424
620339,8424
620341,842
620342,842
620343,842
620349,842
620411,8432
620412,8432
620413,8432
620419,8432
620421,8439
620422,8439
620423,8439
620429,8439
620431,8431
620432,8431
620433,8431
620439,8431
620441,8433
620442,8433
620443,8433
620444,8433
620449,8433
620451,8434
620452,8434
620453,8434
620459,8434
620461,8439
620462,8439
620463,8439
620469,8439
620520,84411
620530,8441
620590,8441
620610,8439
620620,8439
620630,8439
620640,8439
620690,8439
620711,84421
620719,84421
620721,84421
620722,84421
620729,84421
620791,8429
620799,8429
620811,8443
620819,8443
620821,8443
620822,8443
620829,8443
620891,8439
620892,8439
620899,8439
620920,843
620930,843
620990,843
621010,843
621020,844
621030,843
621040,844
621050,843
621111,8429
621112,8439
621120,843
621132,8429
621133,8429
621139,8429
621142,8439
621143,8439
621149,8439
621210,84651
621220,84652
621230,84652
621290,84652
621320,84711
621390,84711
621410,84712
621420,84712
621430,84712
621440,84712
621490,84712
621510,84713
621520,84713
621590,84713
621600,84714
621710,843
621790,843
630110,77585
630120,65898
630130,65898
630140,657
630190,658
630210,65898
630221,65841
630222,6572
630229,6572
630231,65841
630232,6572
630239,6572
630240,65898
630251,65843
630253,6572
630259,6572
630260,658
630291,658
630293,6572
630299,6572
630312,658
630319,658
630391,658
630392,658
630399,658
630411,657
630419,657
630420,658
630491,658
630492,658
630493,658
630499,658
630510,658
630520,658
630532,657
630533,657
630539,657
630590,658
630612,65829
630619,65829
630622,65829
630629,65829
630630,65829
630640,6572
630690,6572
630710,657
630720,657
630790,657
630800,653
630900,26901
631010,26902
631090,26902
640110,85101
640192,85101
640199,85101
640212,85101
640219,85101
640220,85101
640291,85101
640299,85101
640312,85102
640319,85102
640320,85102
640340,85102
640351,85102
640359,85102
640391,85102
640399,85102
640411,85102
640419,85102
640420,85102
640510,8510
640520,8510
640590,85102
640610,699
640620,699
640690,699
650100,65761
650200,65762
650400,84842
650500,848
650610,84849
650691,84849
650699,84849
650700,84848
660110,89941
660191,89941
660199,89941
660200,89942
660320,89949
660390,89949
670100,89992
670210,89993
670290,89993
670300,89994
670411,89995
670419,89995
670420,89995
670490,89995
680100,66131
680210,66132
680221,66132
680223,66132
680229,66132
680291,66132
680292,66132
680293,66132
680299,66132
680300,66133
680410,6631
680421,6631
680422,6631
680423,6631
680430,6631
680510,6632
680520,6632
680530,6632
680610,6635
680620,6635
680690,6635
680710,66181
680790,66181
680800,66182
680911,66331
680919,66331
680990,66331
681011,66332
681019,66332
681091,66332
681099,66332
681140,66183
681181,66183
681182,66183
681189,66183
681280,66381
681291,66381
681292,66381
681293,66381
681299,66381
681320,66382
681381,66382
681389,66382
681410,66333
681490,66333
681510,66339
681520,66339
681591,66339
681599,66339
690100,66231
690210,66232
690220,66232
690290,66232
690310,6637
690320,6637
690390,6637
690410,66241
690490,66241
690510,66242
690590,66242
690600,66243
690721,6624
690722,6624
690723,6624
690730,6624
690740,6624
690911,66391
690912,66391
690919,66391
690990,66391
691010,8122
691090,8122
691110,6664
691190,6664
691200,6665
691310,6666
691390,6666
691410,66392
691490,66392
700100,66414
700210,66415
700220,66415
700231,66415
700232,66415
700239,66415
700312,664
700319,664
700320,664
700330,664
700420,664
700490,664
700510,664
700521,664
700529,664
700530,664
700600,66491
700711,6647
700719,6647
700721,6647
700729,6647
700800,66491
700910,6648
700991,6648
700992,6648
701010,66581
701020,665
701090,665
701110,66492
701120,66492
701190,66492
701310,6652
701322,6652
701328,6652
701333,6652
701337,6652
701341,6652
701342,6652
701349,6652
701391,6652
701399,6652
701400,81241
701510,664
701590,664
701610,66582
701690,66491
701710,66581
701720,66581
701790,66581
701810,66582
701820,66582
701890,66582
701911,65195
701912,65195
701919,65195
701931,66494
701932,66494
701939,66494
701940,6546
701951,6546
701952,6546
701959,6546
701990,66494
702000,66589
710110,6671
710121,6671
710122,6671
710210,66721
710221,2771
710229,2771
710231,66722
710239,66729
710310,6673
710391,6673
710399,6673
710410,6674
710420,6674
710490,6674
710510,27721
710590,27721
710610,68114
710691,68113
710692,68114
710700,68112
710811,97101
710812,97101
710813,97101
710900,97102
711011,681
711019,68125
711021,6812
711029,68125
711031,6812
711039,68125
711041,6812
711049,68125
711100,68122
711230,97103
711291,97103
711292,28902
711299,28902
711311,89731
711319,89731
711320,89731
711411,89732
711419,89732
711420,89732
711510,8974
711590,8974
711610,89733
711620,89733
711711,8972
711719,8972
711790,661
711810,9610
720110,6712
720120,6712
720150,6712
720211,67161
720219,67161
720221,67162
720229,67162
720230,67169
720241,67169
720249,67169
720250,67169
720260,67169
720270,67169
720280,67169
720291,67169
720292,67169
720293,67169
720299,67169
720310,67133
720390,67133
720410,28201
720421,28202
720429,28202
720430,28209
720441,28209
720449,28209
720450,6724
720510,67131
720521,67132
720529,67132
720610,67241
720690,67245
720711,67251
720712,67251
720719,67251
720720,67251
720810,67271
720825,67271
720826,67271
720827,67271
720836,67271
720837,67271
720838,67271
720839,67271
720840,672
720851,672
720852,672
720853,672
720854,672
720890,674
720915,674
720916,674
720917,674
720918,674
720925,674
720926,674
720927,674
720928,674
720990,67491
721011,6747
721012,6747
721020,67491
721030,67491
721041,67491
721049,67491
721050,67491
721061,67491
721069,67491
721070,67491
721090,67491
721113,672
721114,672
721119,672
721123,674
721129,674
721190,674
721210,6747
721220,67491
721230,674
721240,67491
721250,67491
721260,67491
721310,673
721320,673
721391,673
721399,673
721410,673
721420,6732
721430,6732
721491,673
721499,673
721510,673
721550,677
721590,673
721610,67333
721621,67333
721622,67333
721631,6733
721632,6733
721633,6733
721640,6733
721650,67333
721661,67701
721669,67701
721691,673
721699,673
721710,67701
721720,67701
721730,67701
721790,67701
721810,67243
721891,67254
721899,67254
721911,67274
721912,67274
721913,67274
721914,67274
721921,67443
721922,67443
721923,67453
721924,67463
721931,67443
721932,67453
721933,67463
721934,67463
721935,67463
721990,67493
722011,672
722012,674
722020,674
722090,67493
722100,673
722211,673
722219,673
722220,67324
722230,67324
722240,67338
722300,67704
722410,67244
722490,67251
722511,67271
722519,67271
722530,67271
722540,674
722550,674
722591,674
722592,674
722599,674
722611,674
722619,674
722620,674
722691,67454
722692,67454
722699,67494
722710,673
722720,673
722790,673
722810,673
722820,673
722830,673
722840,67325
722850,67325
722860,67325
722870,67339
722880,6732
722920,67705
722990,67705
730110,6911
730120,6911
730210,67601
730230,67602
730240,67602
730290,67602
730300,6781
730411,6782
730419,6782
730422,723
730423,723
730424,723
730429,723
730431,6782
730439,6782
730441,6782
730449,6782
730451,6782
730459,6782
730490,6782
730511,6783
730512,6783
730519,6783
730520,6783
730531,6783
730539,6783
730590,6783
730611,6783
730619,6783
730621,6783
730629,6783
730630,6783
730640,6783
730650,6783
730661,6783
730669,6783
730690,6783
730711,6785
730719,6785
730721,6785
730722,6785
730723,6785
730729,6785
730791,6785
730792,6785
730793,6785
730799,6785
730810,6911
730820,6911
730830,6911
730840,6911
730890,6911
730900,692
731010,699
731021,699
731029,699
731100,69243
731210,69311
731290,69311
731300,6932
731412,69351
731414,69351
731419,69351
731420,69351
731431,69351
731439,69351
731441,69351
731442,69351
731449,69351
731450,69351
731511,6992
731512,6992
731519,6992
731520,6992
731581,6992
731582,6992
731589,6992
731590,6992
731600,69971
731700,69401
731811,69402
731812,69402
731813,69402
731814,69402
731815,69402
731816,69402
731819,69402
731821,69402
731822,69402
731823,69402
731824,69402
731829,69402
731940,69932
731990,69931
732010,69941
732020,69941
732090,69941
732111,69731
732112,69731
732119,69731
732181,69732
732182,69732
732189,69732
732190,69733
732211,8121
732219,8121
732290,8121
732310,69741
732391,69741
732392,69741
732393,69741
732394,69741
732399,69741
732410,72848
732421,72848
732429,72848
732490,72848
732510,67941
732591,697
732599,697
732611,6793
732619,6793
732620,69979
732690,69979
740100,28712
740200,68212
740311,68212
740312,68212
740313,68212
740319,68212
740321,68212
740322,68212
740329,68212
740400,28821
740500,682
740610,68224
740620,68224
740710,68221
740721,68221
740729,68221
740811,68221
740819,68221
740821,68221
740822,68221
740829,68221
740911,68222
740919,68222
740921,68222
740929,68222
740931,68222
740939,68222
740940,68222
740990,68222
741011,68223
741012,68223
741021,68223
741022,68223
741110,68225
741121,68225
741122,68225
741129,68225
741210,68226
741220,68226
741300,69312
741510,69403
741521,69403
741529,69403
741533,69403
741539,69403
741810,697
741820,69752
741910,69981
741991,69981
741999,69981
750110,28722
750120,28722
750210,6831
750220,6831
750300,28822
750400,68322
750511,68321
750512,68321
750521,68321
750522,68321
750610,68322
750620,68322
750711,68323
750712,68323
750720,68323
750810,69982
750890,69982
760110,6841
760120,6841
760200,28823
760310,68424
760320,68424
760410,6842
760421,6842
760429,6842
760511,68421
760519,68421
760521,68421
760529,68421
760611,68422
760612,68422
760691,68422
760692,68422
760711,68423
760719,68423
760720,68423
760810,68425
760820,68425
760900,68426
761010,6912
761090,6912
761100,69242
761210,699
761290,699
761300,69244
761410,69313
761490,69313
761510,69743
761520,69753
761610,69983
761691,69983
761699,69983
780110,68512
780191,6851
780199,6851
780200,28824
780411,6852
780419,6852
780420,6852
780600,699
790111,6861
790112,6861
790120,6861
790200,28825
790310,68633
790390,68633
790400,68631
790500,68632
790700,69985
800110,6871
800120,6871
800200,28826
800300,68721
800700,69986
810110,68911
810194,68911
810196,69991
810197,68911
810199,69991
810210,68912
810294,68912
810295,69992
810296,69992
810297,68912
810299,69992
810320,68913
810330,68913
810390,69993
810411,68915
810419,68915
810420,68914
810430,69994
810490,69994
810520,68999
810530,68999
810590,69999
810600,689
810720,68999
810730,68999
810790,69999
810820,68999
810830,68999
810890,69999
810920,68999
810930,68999
810990,69999
811010,689
811020,689
811090,689
811100,689
811212,68991
811213,68991
811219,69995
811221,689
811222,689
811229,689
811251,68999
811252,68999
811259,69999
811292,68999
811299,69999
811300,689
820110,695
820130,695
820140,695
820150,695
820160,695
820190,695
820210,69531
820220,69531
820231,69531
820239,69531
820240,69531
820291,69531
820299,69531
820310,69533
820320,69534
820330,69534
820340,69534
820411,69541
820412,69541
820420,69541
820510,69539
820520,69539
820530,69539
820540,69539
820551,69539
820559,69539
820560,69539
820570,69539
820590,69539
820600,6953
820713,69541
820719,69541
820720,69541
820730,69541
820740,69541
820750,69541
820760,69541
820770,69541
820780,69541
820790,69541
820810,69542
820820,69542
820830,69542
820840,69542
820890,69542
820900,69543
821000,69781
821110,69608
821191,69608
821192,69608
821193,69608
821194,69608
821195,69608
821210,69603
821220,69603
821290,69603
821300,69604
821410,69605
821420,69605
821490,69605
821510,69606
821520,69606
821591,69606
821599,69606
830110,69911
830120,69911
830130,69911
830140,69911
830150,69911
830160,69911
830170,69911
830210,69913
830220,69913
830230,69913
830241,69913
830242,69913
830249,69913
830250,69913
830260,69913
830300,69912
830400,699
830510,6940
830520,6940
830590,6940
830610,69962
830621,699
830629,699
830630,699
830710,69961
830790,69961
830810,69933
830820,69933
830890,69933
830910,69979
830990,69979
831000,69964
831110,69965
831120,69965
831130,69965
831190,69965
840110,7187
840120,743
840130,7187
840140,7187
840211,7111
840212,7111
840219,7111
840220,7111
840290,71191
840310,8121
840390,8121
840410,8121
840420,7112
840490,8121
840510,7411
840590,7411
840610,7126
840681,7126
840682,7126
840690,7129
840710,71311
840721,71331
840729,71332
840731,7132
840732,7132
840733,7132
840734,7132
840790,7132
840810,71332
840820,7132
840890,7138
840910,71319
840991,7139
840999,7139
841011,71882
841012,71882
841013,71882
841090,71889
841111,7144
841112,7144
841121,71481
841122,71481
841181,71488
841182,71488
841191,71491
841199,71499
841210,7144
841221,71882
841229,7188
841231,71888
841239,7188
841280,7188
841290,7149
841311,74281
841319,74288
841320,7421
841330,742
841340,7421
841350,7421
841360,7423
841370,7422
841381,7421
841382,74288
841391,7429
841392,7429
841410,7431
841420,7431
841430,7431
841440,7431
841451,743
841459,743
841460,743
841480,743
841490,743
841510,7415
841520,7415
841581,7415
841582,7415
841583,7415
841590,7415
841610,7412
841620,7412
841630,7412
841690,7412
841710,74132
841720,74132
841780,74132
841790,74132
841810,775
841821,775
841829,775
841830,74141
841840,74141
841850,74141
841861,74141
841869,74141
841891,74149
841899,74149
841911,7416
841919,7416
841920,7416
841931,7416
841932,7416
841939,7416
841940,7416
841950,7416
841960,7416
841981,7416
841989,7416
841990,714
842010,74521
842091,74521
842099,74521
842111,7435
842112,7435
842119,7435
842121,7436
842122,7436
842123,7436
842129,7436
842131,7436
842139,7436
842191,7439
842199,7439
842211,7753
842219,74522
842220,74522
842230,74522
842240,74522
842290,74523
842310,74525
842320,74525
842330,74525
842381,74525
842382,74525
842389,74525
842390,74526
842410,74527
842420,74527
842430,74527
842441,74527
842449,74527
842482,74527
842489,74527
842490,74527
842511,74421
842519,74421
842531,74421
842539,74421
842541,74428
842542,74428
842549,74428
842611,74422
842612,744
842619,74422
842620,74422
842630,74422
842641,744
842649,744
842691,74428
842699,74428
842710,74411
842720,74411
842790,74428
842810,74424
842820,74423
842831,74428
842832,74428
842833,74428
842839,74428
842840,74425
842860,74428
842890,74428
842911,72341
842919,72341
842920,72341
842930,72343
842940,723
842951,723
842952,723
842959,723
843010,74428
843020,72345
843031,72343
843039,72344
843041,72343
843049,72344
843050,72343
843061,72346
843069,72346
843110,7449
843120,744
843131,7449
843139,7449
843141,7239
843142,7239
843143,7239
843149,723
843210,72111
843221,72113
843229,72113
843231,72112
843239,72112
843241,72112
843242,72112
843280,72118
843290,72119
843311,72121
843319,72121
843320,72123
843330,72123
843340,72123
843351,72122
843352,72123
843353,72123
843359,72123
843360,72124
843390,72129
843410,72131
843420,72138
843490,72139
843510,72191
843590,72198
843610,72197
843621,72197
843629,72197
843680,72197
843691,72199
843699,72199
843710,721
843780,72711
843790,72129
843810,72722
843820,72722
843830,72722
843840,72722
843850,72722
843860,72722
843880,72722
843890,727
843910,72511
843920,72512
843930,72512
843991,72591
843999,72591
844010,72681
844090,72689
844110,7252
844120,7252
844130,7252
844140,7252
844180,7252
844190,725
844230,72631
844240,72691
844250,724
844311,726
844312,72641
844313,726
844314,726
844315,726
844316,726
844317,72641
844319,724
844331,752
844332,752
844339,751
844391,726
844399,7599
844400,72441
844511,72442
844512,72442
844513,72442
844519,72442
844520,72443
844530,72443
844540,72443
844590,72453
844610,72451
844621,72451
844629,72451
844630,72451
844711,72452
844712,72452
844720,72452
844790,72453
844811,72443
844819,72443
844820,724
844831,724
844832,724
844833,724
844839,724
844842,72469
844849,72469
844851,72469
844859,72469
844900,72848
845011,775
845012,775
845019,775
845020,72471
845090,72479
845110,72472
845121,775
845129,72473
845130,7247
845140,7247
845150,7247
845180,7247
845190,72479
845210,72431
845221,72431
845229,72431
845230,72439
845290,72439
845310,7248
845320,7248
845380,7248
845390,7248
845410,73711
845420,73711
845430,73711
845490,73719
845510,73721
845521,73721
845522,73721
845530,73729
845590,73729
845611,72848
845612,72848
845620,7281
845630,7281
845640,728
845650,728
845690,728
845710,7367
845720,7367
845730,7367
845811,73613
845819,73613
845891,73613
845899,73613
845910,7361
845921,73615
845929,73615
845931,73614
845939,73614
845941,73614
845949,73614
845951,73614
845959,73614
845961,73614
845969,73614
845970,73618
846012,73619
846019,73619
846022,73619
846023,73619
846024,73619
846029,73619
846031,73619
846039,73619
846040,73619
846090,73619
846120,7367
846130,7367
846140,73619
846150,73616
846190,7367
846210,73621
846221,73622
846229,73622
846231,7362
846239,7362
846241,73623
846249,73623
846291,736
846299,736
846310,7367
846320,7367
846330,7367
846390,7367
846410,72811
846420,72811
846490,72811
846510,72812
846520,72812
846591,72812
846592,72812
846593,72812
846594,72812
846595,72812
846596,72812
846599,72812
846610,7368
846620,7368
846630,7368
846691,72819
846692,72819
846693,778
846694,72849
846711,74511
846719,74511
846721,7784
846722,7784
846729,7784
846781,74511
846789,74511
846791,74519
846792,74519
846799,74519
846810,73731
846820,73731
846880,72845
846890,72849
847010,75121
847021,75121
847029,75121
847030,75121
847050,75123
847090,75128
847130,7522
847141,752
847149,752
847150,752
847160,7525
847170,7525
847180,7525
847190,7525
847210,75181
847230,75188
847290,75188
847321,7599
847329,7599
847330,7599
847340,7599
847350,7599
847410,72831
847420,72832
847431,72833
847432,72833
847439,72833
847480,72834
847490,72839
847510,72841
847521,72841
847529,72841
847590,72841
847621,74524
847629,74524
847681,74524
847689,74524
847690,74524
847710,72842
847720,72842
847730,72842
847740,72842
847751,72842
847759,72842
847780,72842
847790,72849
847810,72843
847890,72849
847910,72348
847920,72721
847930,72844
847940,72848
847950,72848
847960,72848
847971,72848
847979,72848
847981,72848
847982,72848
847989,72848
847990,72849
848010,74991
848020,74991
848030,893
848041,74991
848049,74991
848050,74991
848060,74991
848071,74991
848079,74991
848110,7492
848120,7492
848130,7492
848140,7492
848180,7492
848190,7492
848210,7491
848220,7491
848230,7491
848240,7491
848250,7491
848280,7491
848291,7491
848299,7491
848310,7493
848320,7493
848330,7493
848340,7493
848350,7493
848360,7493
848390,7493
848410,7499
848420,7499
848490,7499
848610,728
848620,728
848630,728
848640,728
848690,778
848710,74999
848790,74999
850110,716
850120,71621
850131,7161
850132,7161
850133,7161
850134,7161
850140,71621
850151,71621
850152,71621
850153,71621
850161,71622
850162,71622
850163,71622
850164,71622
850211,71623
850212,71623
850213,71623
850220,71623
850231,7161
850239,7161
850240,7163
850300,7169
850410,771
850421,77111
850422,77111
850423,77111
850431,77118
850432,77118
850433,77118
850434,77118
850440,77121
850450,77122
850490,77129
850511,77881
850519,77881
850520,77881
850590,77881
850610,77811
850630,77811
850640,77811
850650,77811
850660,77811
850680,77811
850690,77811
850710,77812
850720,77812
850730,77812
850740,77812
850750,77812
850760,77812
850780,77812
850790,77819
850811,72848
850819,72848
850860,72848
850870,72849
850940,775
850980,7757
850990,77579
851010,7754
851020,7754
851030,7757
851090,696
851110,77831
851120,77831
851130,77831
851140,77831
851150,77831
851180,77831
851190,77831
851210,77832
851220,77832
851230,77832
851240,77832
851290,77832
851310,81243
851390,81243
851410,74131
851420,74131
851430,74131
851440,74131
851490,74131
851511,73732
851519,73732
851521,73732
851529,73732
851531,73732
851539,73732
851580,7284
851590,728
851610,77581
851621,77582
851629,77582
851631,77586
851632,77586
851633,77586
851640,77584
851650,77586
851660,77586
851671,77586
851672,77586
851679,77586
851680,77587
851690,77589
851711,7643
851712,7643
851718,7643
851761,7643
851762,7643
851769,7643
851770,759
851810,7642
851821,7642
851822,7642
851829,7642
851830,778
851840,7642
851850,7642
851890,778
851920,88122
851930,76318
851950,88122
851981,881
851989,881
852110,76381
852190,76381
852210,76499
852290,76499
852321,8983
852329,8983
852341,8983
852349,8983
852351,7764
852352,7764
852359,7764
852380,8983
852550,7643
852560,7643
852580,76381
852610,76483
852691,76483
852692,76483
852712,7622
852713,7622
852719,7622
852721,7621
852729,7621
852791,7628
852792,7628
852799,7628
