HS2012,SITC2
293399,51482
293399,51569
293410,51572
293410,51569
293420,51569
293420,51572
293430,51569
293491,51569
293491,51572
293499,51569
293499,51572
293500,51571
293621,5411
293622,5411
293623,5411
293624,5411
293625,5411
293626,5411
293627,5411
293628,5411
293629,5411
293690,5411
293711,54152
293711,54159
293711,54151
293711,51572
293711,51482
293711,54153
293711,51569
293712,51572
293712,54152
293712,54159
293712,51569
293712,51482
293712,54151
293712,54153
293719,54153
293719,51569
293719,51482
293719,54152
293719,51572
293719,54151
293719,54159
293721,54159
293721,54153
293722,54153
293722,54159
293723,54153
293723,54159
293729,54153
293729,54159
293750,51569
293750,5139
293750,54159
293750,51572
293790,54159
293810,54161
293890,54161
293911,5414
293919,5414
293920,5414
293930,5414
293941,5414
293942,5414
293943,5414
293944,5414
293949,5414
293951,5414
293959,5414
293961,5414
293962,5414
293963,5414
293969,5414
293991,5414
293999,5414
294000,51692
294110,54131
294120,54132
294130,54133
294140,54139
294150,54139
294190,54139
294200,51699
300120,58529
300120,54162
300190,54162
300190,58529
300210,54165
300210,51572
300210,59224
300210,5829
300210,54162
300210,54159
300210,51482
300210,54179
300210,54164
300210,51569
300220,54162
300220,54179
300220,59224
300220,54164
300230,54164
300230,54179
300230,54162
300230,59224
300290,54179
300290,54164
300290,51569
300290,54162
300290,54165
300290,59224
300310,54171
300320,54171
300331,54172
300339,54172
300340,54173
300390,54179
300410,54171
300420,54171
300431,54172
300432,54172
300439,54172
300440,54173
300450,54179
300490,54179
300510,54191
300590,54191
300610,5851
300610,58232
300610,54162
300610,58353
300610,58269
300610,5827
300610,6551
300610,59897
300610,54164
300610,6553
300610,58521
300610,8933
300610,54179
300610,54199
300610,58422
300610,8935
300610,58212
300610,58529
300610,5837
300610,58492
300610,54172
300610,5839
300610,65521
300610,59224
300610,65529
300610,58259
300610,65522
300610,54171
300610,54191
300610,54173
300610,58242
300610,58313
300610,59819
300610,58362
300610,52492
300610,89399
300610,65523
300610,58493
300610,59899
300610,5841
300610,58333
300610,58222
300610,58322
300610,58343
300610,54165
300610,58432
300610,89595
300610,5829
300620,54199
300630,54199
300630,54165
300640,5827
300640,58322
300640,58353
300640,54164
300640,58529
300640,89399
300640,58432
300640,5829
300640,89595
300640,58269
300640,54173
300640,54162
300640,58242
300640,58232
300640,58259
300640,58333
300640,58362
300640,58492
300640,58343
300640,54165
300640,8933
300640,52492
300640,65529
300640,59897
300640,65522
300640,54171
300640,58222
300640,54172
300640,65521
300640,58313
300640,5837
300640,54191
300640,59819
300640,6553
300640,58521
300640,54179
300640,54199
300640,6551
300640,59224
300640,59899
300640,5839
300640,5851
300640,8935
300640,58212
300640,58422
300640,5841
300640,58493
300640,65523
300650,5827
300650,54162
300650,58269
300650,58232
300650,59897
300650,58521
300650,6553
300650,8933
300650,54179
300650,8935
300650,58529
300650,58353
300650,58212
300650,58422
300650,54164
300650,6551
300650,5837
300650,5851
300650,58492
300650,54172
300650,5839
300650,65521
300650,58313
300650,59819
300650,58259
300650,58362
300650,59224
300650,65529
300650,54199
300650,54191
300650,54171
300650,65522
300650,54173
300650,58242
300650,89399
300650,58322
300650,58222
300650,58333
300650,52492
300650,65523
300650,54165
300650,58343
300650,58432
300650,59899
300650,5841
300650,89595
300650,5829
300650,58493
300660,8933
300660,5839
300660,59897
300660,58232
300660,65522
300660,5851
300660,5827
300660,54164
300660,58353
300660,58422
300660,6551
300660,65529
300660,58212
300660,54162
300660,58269
300660,54173
300660,58322
300660,58529
300660,65521
300660,89595
300660,5829
300660,58313
300660,54165
300660,58343
300660,89399
300660,58222
300660,58492
300660,59819
300660,58362
300660,8935
300660,52492
300660,58242
300660,58259
300660,58333
300660,6553
300660,54179
300660,54172
300660,58521
300660,54191
300660,54171
300660,5841
300660,58493
300660,59899
300660,54199
300660,5837
300660,58432
300660,59224
300660,65523
300670,52492
300670,58242
300670,59819
300670,58362
300670,58259
300670,5841
300670,58222
300670,58493
300670,58343
300670,54173
300670,59224
300670,65529
300670,54191
300670,54171
300670,65522
300670,58432
300670,89399
300670,54165
300670,58322
300670,59899
300670,58333
300670,65523
300670,54162
300670,58269
300670,5829
300670,89595
300670,58353
300670,5827
300670,6551
300670,5851
300670,58232
300670,8935
300670,58422
300670,58529
300670,58212
300670,54164
300670,54172
300670,58492
300670,5839
300670,59897
300670,54179
300670,54199
300670,8933
300670,58521
300670,6553
300670,5837
300670,58313
300670,65521
300691,59819
300691,58493
300691,58222
300691,58432
300691,5841
300691,54191
300691,58242
300691,52492
300691,8935
300691,58362
300691,58259
300691,59224
300691,5837
300691,58521
300691,6553
300691,54171
300691,65523
300691,5839
300691,54172
300691,59899
300691,58232
300691,59897
300691,58212
300691,54179
300691,54199
300691,65522
300691,65529
300691,58422
300691,54165
300691,58492
300691,5851
300691,5829
300691,58529
300691,89399
300691,58269
300691,58353
300691,6551
300691,58313
300691,54173
300691,58322
300691,58333
300691,8933
300691,54164
300691,58343
300691,5827
300691,54162
300691,89595
300691,65521
300692,58222
300692,54172
300692,5841
300692,58493
300692,6553
300692,54191
300692,54179
300692,58521
300692,65523
300692,54199
300692,59819
300692,5837
300692,59224
300692,54171
300692,54165
300692,59899
300692,58343
300692,52492
300692,58362
300692,58432
300692,58333
300692,58242
300692,89595
300692,54173
300692,58259
300692,58212
300692,58232
300692,58492
300692,8933
300692,58353
300692,58322
300692,65522
300692,58422
300692,65529
300692,58529
300692,5839
300692,5851
300692,5829
300692,89399
300692,65521
300692,5827
300692,54164
300692,8935
300692,6551
300692,59897
300692,54162
300692,58269
300692,58313
310100,56292
310100,56291
310100,56299
310100,56293
310100,2711
310210,56216
310221,56213
310229,56212
310229,56219
310230,56211
310240,56219
310240,52399
310240,56214
310240,56215
310250,52321
310250,2712
310260,56219
310280,56219
310290,56214
310290,56215
310290,56219
310290,52399
310310,56222
310390,56229
310390,56221
310420,56231
310430,56232
310430,52319
310490,52329
310490,2714
310490,56239
310510,56299
310510,52399
310510,52319
310510,52321
310510,52329
310520,56291
310530,56292
310540,56292
310551,56292
310559,56292
310560,56299
310590,56219
310590,56239
310590,56299
310590,56293
320110,53221
320120,53221
320190,53221
320210,5323
320290,5323
320300,53222
320300,53121
320411,5311
320412,5311
320413,5311
320414,5311
320415,5311
320416,5311
320417,5311
320419,5311
320420,53121
320490,53121
320500,53122
320611,5331
320619,5331
320620,5331
320641,5331
320642,5331
320649,5331
320650,5331
320710,53351
320720,53351
320730,53351
320740,53351
320810,53342
320820,53342
320890,53342
320910,53341
320910,53342
320990,53341
320990,53342
321000,53342
321000,53344
321000,53341
321100,53353
321210,53343
321210,53344
321290,53343
321290,53344
321310,53352
321390,53352
321410,89595
321410,53354
321490,53354
321490,89595
321511,5332
321519,5332
321590,89591
330112,5513
330113,5513
330119,5513
330124,5513
330125,5513
330129,5513
330130,5513
330190,5530
330190,5513
330210,5514
330290,5514
330300,5530
330410,5530
330420,5530
330430,5530
330491,5530
330499,5530
330510,5530
330520,5530
330530,5530
330590,5530
330610,5530
330620,5530
330690,5530
330710,5530
330720,5530
330730,5530
330741,5530
330749,5530
330790,5530
330790,6572
330790,5542
330790,65771
340111,6571
340111,5541
340111,5542
340111,6572
340111,5530
340119,6572
340119,5542
340119,6571
340119,5541
340120,5541
340130,5542
340211,5542
340212,5542
340213,5542
340219,5542
340220,5542
340290,5542
340311,59899
340311,33452
340319,59899
340319,33452
340391,33452
340399,33452
340420,59831
340490,59831
340490,89595
340510,5543
340520,5543
340530,5543
340540,5543
340590,5543
340600,89931
340700,59895
340700,59899
350110,59221
350190,59221
350211,59222
350219,59222
350220,59222
350290,59222
350300,59223
350400,59224
350510,59225
350510,58529
350520,59225
350610,59229
350691,59229
350699,59229
350710,51691
350790,51691
360100,57211
360200,57212
360300,5722
360410,5723
360490,5723
360500,89932
360610,89939
360690,89939
370110,88221
370110,88223
370120,88221
370120,88223
370130,88221
370130,88223
370191,88223
370191,88221
370199,88221
370199,88223
370210,88222
370210,88223
370231,88222
370231,88223
370232,88223
370232,88222
370239,88223
370239,88222
370241,88222
370241,88223
370242,88223
370242,88222
370243,88222
370243,88223
370244,88222
370244,88223
370252,88222
370252,88223
370253,88222
370253,88223
370254,88222
370254,88223
370255,88222
370255,88223
370256,88223
370256,88222
370296,88222
370296,88223
370297,88222
370297,88223
370298,88222
370298,88223
370310,88223
370320,88223
370390,88223
370400,88224
370400,88223
370510,88225
370590,88225
370610,8830
370690,8830
370710,8821
370790,8821
380110,59899
380110,59832
380110,33452
380120,33452
380120,59899
380120,59832
380130,59832
380130,59899
380130,33452
380190,59832
380190,59899
380190,33452
380210,59892
380290,59892
380300,59811
380400,59812
380400,59899
380510,59899
380510,59813
380590,59899
380590,59813
380610,5851
380610,59814
380620,5851
380620,59814
380630,59814
380630,5851
380690,5851
380690,59814
380700,59897
380700,59819
380850,59149
380850,5912
380850,5911
380850,5913
380850,59141
380891,5911
380892,5912
380893,5913
380893,59149
380894,59141
380899,5913
380899,59141
380899,5912
380899,59149
380899,5911
380910,59899
380910,59891
380991,59891
380991,59899
380992,59891
380992,59899
380993,59891
380993,59899
381010,59896
381090,59896
381111,5982
381111,59899
381119,5982
381119,59899
381121,59899
381121,5982
381129,5982
381129,59899
381190,59899
381190,5982
381210,59833
381220,59899
381230,59899
381300,59894
381400,59897
381511,59898
381512,59898
381519,59898
381590,59898
381600,66233
381700,59899
381800,59899
381900,59899
382000,59899
382100,59893
382100,59819
382100,52492
382100,59897
382100,59899
382100,89595
382200,59899
382311,43131
382312,43131
382313,43131
382319,43131
382370,51217
382370,43131
382370,59831
382410,59899
382410,52492
382410,59819
382410,59897
382410,89595
382430,59899
382430,59819
382430,52492
382430,59897
382430,89595
382440,59899
382450,59899
382460,52492
382460,59897
382460,89595
382460,59899
382460,59819
382471,59897
382471,59819
382471,52492
382471,59899
382471,89595
382472,59819
382472,89595
382472,59897
382472,59899
382472,52492
382473,89595
382473,59899
382473,52492
382473,59897
382473,59819
382474,59897
382474,52492
382474,59899
382474,89595
382474,59819
382475,89595
382475,59897
382475,52492
382475,59899
382475,59819
382476,52492
382476,59899
382476,59819
382476,89595
382476,59897
382477,52492
382477,59819
382477,59899
382477,59897
382477,89595
382478,59819
382478,59899
382478,89595
382478,52492
382478,59897
382479,89595
382479,59819
382479,59897
382479,52492
382479,59899
382481,59897
382481,89595
382481,59899
382481,52492
382481,59819
382482,59899
382482,59819
382482,59897
382482,89595
382482,52492
382483,59819
382483,59899
382483,52492
382483,89595
382483,59897
382490,59899
382490,52492
382490,59819
382490,59897
382490,89595
382510,59819
382510,59897
382510,52492
382510,89595
382510,59899
382520,59899
382520,89595
382520,59819
382520,59897
382520,52492
382530,87202
382541,59897
382541,89595
382541,52492
382541,59899
382541,59819
382549,59897
382549,89595
382549,59819
382549,52492
382549,59899
382550,52492
382550,59819
382550,59899
382550,89595
382550,59897
382561,59819
382561,52492
382561,59899
382561,89595
382561,59897
382569,59899
382569,59819
382569,52492
382569,59897
382569,89595
382590,59899
382590,52492
382590,59897
382590,89595
382590,59819
382600,89595
382600,59899
382600,59897
382600,52492
382600,59819
390110,58311
390120,58311
390130,5839
390190,5839
390210,58321
390220,5839
390230,5839
390290,5839
390311,58331
390319,58331
390320,58331
390330,58331
390390,58331
390410,58341
390421,58341
390422,58341
390430,58351
390440,5839
390450,5839
390461,5839
390469,5839
390490,5839
390512,5837
390512,5839
390519,5839
390519,5837
390521,5837
390521,5839
390529,5837
390529,5839
390530,5839
390591,5839
390599,5839
390610,58361
390690,58361
390710,5829
390720,5829
390730,58261
390740,58231
390750,58231
390760,58231
390770,58231
390791,58231
390799,58231
390810,58241
390890,58241
390910,58221
390920,58221
390930,58221
390940,58211
390950,58251
391000,5827
391110,5839
391110,5829
391190,5829
391190,5839
391211,58431
391212,58432
391220,58421
391220,58422
391231,58492
391231,58491
391239,58492
391239,58491
391290,58492
391290,58491
391290,58529
391290,5841
391310,58522
391390,58529
391390,58521
391390,5851
391400,5828
391400,5838
391510,58319
391510,5839
391520,58339
391530,58349
391530,58359
391530,5839
391590,58521
391590,5851
391590,58329
391590,5829
391590,58249
391590,5827
391590,58421
391590,58522
391590,5839
391590,58259
391590,58219
391590,58431
391590,58432
391590,5841
391590,58422
391590,5837
391590,58491
391590,58359
391590,58529
391590,58229
391590,58492
391590,58369
391590,58269
391590,58239
391610,5839
391610,58312
391620,5839
391620,58342
391620,58352
391690,58249
391690,58332
391690,58219
391690,58529
391690,5851
391690,58239
391690,58329
391690,58521
391690,5839
391690,58422
391690,5827
391690,58492
391690,5837
391690,58369
391690,58259
391690,5829
391690,5841
391690,58269
391690,58493
391690,58229
391690,58432
391710,58492
391710,58521
391710,5841
391710,58529
391710,58432
391710,89399
391721,58492
391721,58369
391721,58229
391721,58529
391721,58269
391721,58249
391721,58342
391721,58219
391721,5851
391721,58239
391721,58422
391721,58329
391721,58521
391721,5837
391721,58332
391721,5839
391721,58493
391721,58259
391721,58312
391721,58432
391721,5827
391721,5829
391721,89399
391721,58352
391722,58342
391722,58332
391722,58219
391722,58493
391722,5837
391722,58521
391722,58352
391722,58249
391722,5829
391722,5851
391722,89399
391722,58422
391722,58239
391722,58329
391722,5827
391722,5839
391722,58269
391722,58369
391722,58529
391722,58492
391722,58229
391722,58432
391722,58259
391722,58312
391723,89399
391723,58269
391723,58239
391723,58329
391723,5829
391723,5851
391723,58492
391723,58521
391723,58352
391723,58493
391723,58259
391723,58312
391723,58432
391723,58219
391723,5837
391723,5839
391723,58249
391723,58529
391723,58422
391723,58332
391723,58229
391723,58342
391723,5827
391723,58369
391729,5829
391729,89399
391729,58521
391729,58432
391729,58229
391729,58529
391729,5851
391729,58249
391729,58219
391729,58493
391729,5839
391729,58342
391729,58332
391729,58312
391729,58352
391729,58259
391729,58239
391729,5837
391729,58422
391729,58329
391729,58369
391729,58492
391729,58269
391729,5827
391731,58432
391731,58312
391731,58352
391731,58259
391731,58249
391731,5827
391731,58422
391731,89399
391731,58229
391731,58269
391731,5837
391731,58329
391731,58239
391731,58529
391731,58369
391731,5851
391731,5829
391731,58492
391731,5839
391731,58342
391731,58219
391731,58332
391732,58239
391732,58329
391732,58422
391732,58249
391732,5839
391732,5851
391732,58529
391732,58369
391732,58492
391732,89399
391732,58229
391732,58269
391732,58312
391732,58259
391732,58352
391732,58432
391732,5829
391732,58332
391732,58219
391732,5827
391732,58342
391732,5837
391733,89399
391739,5829
391739,58229
391739,58422
391739,5851
391739,5827
391739,5839
391739,58529
391739,58239
391739,58342
391739,58329
391739,89399
391739,58369
391739,58492
391739,58269
391739,58219
391739,58332
391739,5837
391739,58432
391739,58312
391739,58352
391739,58249
391739,58259
391740,89399
391810,5837
391810,58242
391810,58362
391810,58432
391810,58232
391810,89289
391810,89399
391810,58222
391810,89391
391810,58322
391810,58343
391810,58333
391810,89392
391810,5829
391810,58529
391810,58493
391810,5839
391810,58259
391810,5827
391810,5851
391810,58422
391810,58212
391810,58492
391810,58269
391810,58313
391890,58259
391890,89391
391890,58242
391890,5829
391890,58343
391890,89399
391890,58322
391890,89289
391890,58313
391890,58232
391890,58212
391890,58422
391890,5837
391890,58362
391890,58529
391890,58269
391890,89392
391890,58222
391890,58432
391890,58493
391890,58333
391890,58492
391890,5827
391890,5839
391890,5851
391910,58521
391910,58422
391910,89289
391910,58322
391910,58212
391910,58353
391910,58242
391910,5851
391910,58492
391910,58529
391910,5829
391910,89399
391910,5839
391910,5841
391910,58432
391910,58259
391910,58362
391910,5837
391910,58333
391910,58343
391910,58222
391910,58232
391910,58313
391910,5827
391910,58269
391990,58492
391990,89399
391990,58232
391990,58529
391990,58343
391990,5829
391990,5827
391990,58222
391990,58333
391990,58212
391990,58521
391990,5851
391990,58493
391990,5841
391990,58422
391990,89286
391990,58322
391990,89289
391990,58353
391990,58362
391990,5839
391990,58432
391990,58242
391990,58269
391990,58259
391990,5837
391990,58313
392010,58313
392010,5839
392020,5839
392020,58322
392030,58333
392043,58353
392043,58343
392043,5839
392049,5839
392049,58343
392049,58353
392051,58362
392059,58362
392061,58232
392062,58232
392063,58232
392069,58232
392071,58492
392071,58493
392071,5841
392071,58432
392071,58422
392073,58492
392073,58493
392073,5841
392073,58432
392073,58422
392079,58492
392079,58493
392079,5841
392079,58432
392079,58422
392091,58529
392091,5829
392091,58259
392091,58242
392091,58269
392091,58212
392091,5827
392091,5851
392091,58353
392091,58222
392091,5839
392091,58521
392091,5837
392092,58242
392092,58222
392092,5837
392092,58259
392092,5851
392092,5829
392092,5839
392092,58521
392092,58212
392092,58529
392092,5827
392092,58269
392092,58353
392093,58529
392093,5851
392093,5827
392093,58269
392093,58521
392093,5839
392093,58212
392093,58353
392093,5829
392093,58222
392093,58259
392093,58242
392093,5837
392094,5829
392094,58222
392094,58242
392094,58259
392094,58529
392094,5839
392094,5837
392094,5827
392094,5851
392094,58212
392094,58521
392094,58353
392094,58269
392099,58259
392099,58222
392099,58242
392099,5837
392099,58521
392099,58353
392099,58269
392099,5839
392099,58212
392099,5827
392099,58529
392099,5829
392099,5851
392111,58212
392111,58422
392111,58529
392111,5829
392111,5839
392111,5827
392111,58492
392111,58313
392111,58353
392111,5851
392111,58322
392111,58232
392111,58269
392111,58222
392111,5841
392111,58521
392111,58343
392111,58333
392111,58242
392111,58432
392111,5837
392111,58259
392111,58362
392112,5839
392112,58353
392112,58521
392112,58212
392112,58422
392112,5851
392112,5827
392112,58232
392112,58313
392112,58529
392112,58492
392112,5837
392112,58269
392112,58362
392112,58242
392112,58222
392112,5829
392112,58333
392112,58322
392112,5841
392112,58259
392112,58343
392112,58432
392113,58269
392113,5851
392113,5827
392113,58322
392113,58422
392113,5839
392113,58353
392113,58492
392113,5829
392113,58529
392113,58232
392113,58313
392113,58521
392113,58212
392113,58333
392113,5837
392113,5841
392113,58343
392113,58259
392113,58222
392113,58432
392113,58242
392113,58362
392114,58529
392114,5837
392114,5851
392114,58313
392114,5827
392114,58353
392114,58422
392114,58333
392114,5839
392114,58521
392114,58232
392114,58212
392114,58492
392114,58322
392114,58269
392114,5829
392114,58242
392114,58362
392114,58343
392114,58259
392114,5841
392114,58432
392114,58222
392119,58222
392119,58492
392119,58322
392119,5827
392119,58269
392119,58242
392119,5829
392119,58259
392119,58529
392119,58353
392119,58343
392119,58232
392119,58333
392119,58362
392119,5839
392119,58521
392119,58212
392119,58422
392119,5851
392119,5837
392119,58432
392119,5841
392119,58313
392190,58343
392190,58333
392190,58322
392190,5829
392190,5841
392190,58493
392190,58242
392190,58362
392190,58222
392190,58432
392190,58259
392190,5827
392190,58269
392190,58422
392190,58492
392190,5851
392190,58212
392190,58521
392190,58232
392190,5837
392190,58313
392190,5839
392190,58529
392190,58353
392210,72848
392210,8932
392220,8932
392220,72848
392290,72848
392290,8932
392310,8931
392321,83109
392321,8931
392329,8931
392329,83109
392330,8931
392340,8931
392350,8931
392390,8931
392410,89399
392410,8932
392490,8932
392490,89399
392510,89393
392510,89399
392520,89399
392520,89393
392530,89393
392530,89399
392590,89393
392590,89399
392610,89394
392620,84821
392630,89399
392640,89399
392640,8933
392640,8935
392690,89399
392690,8933
392690,8935
400110,62102
400110,23201
400121,23202
400122,23202
400129,23202
400129,62101
400129,62102
400130,62104
400130,23203
400211,23315
400211,62101
400211,23311
400211,62102
400211,23319
400211,23312
400219,23315
400219,62102
400219,23319
400219,23312
400219,62101
400219,23311
400220,23313
400220,23312
400220,62101
400220,62102
400231,23312
400231,23319
400231,62102
400231,23316
400231,62101
400239,62101
400239,23316
400239,23319
400239,62102
400239,23312
400241,62101
400241,23312
400241,62102
400241,23314
400249,62102
400249,62101
400249,23314
400249,23312
400251,23319
400251,62101
400251,62102
400251,23313
400259,23319
400259,62102
400259,23313
400259,62101
400260,62101
400260,23312
400260,23319
400260,62102
400270,23319
400270,62102
400270,23312
400270,62101
400280,23201
400280,62101
400291,62101
400291,23319
400291,23312
400291,62102
400299,62101
400299,23312
400299,23319
400299,62102
400300,23321
400400,23322
400510,62101
400510,62102
400510,62104
400520,62102
400591,23202
400591,23316
400591,23319
400591,23313
400591,23314
400591,62104
400591,23315
400591,23203
400591,62101
400599,23316
400599,23315
400599,23314
400599,23313
400599,62101
400599,23203
400599,23202
400599,23319
400599,62104
400610,62102
400610,62104
400690,6282
400690,62102
400690,62105
400690,62898
400690,84822
400690,62104
400690,62103
400700,62103
400811,62104
400819,62104
400821,62104
400829,62104
400911,62105
400912,62105
400921,62105
400922,62105
400931,62105
400932,62105
400941,62105
400942,62105
401011,6282
401012,6282
401019,6282
401031,6282
401032,6282
401033,6282
401034,6282
401035,6282
401036,6282
401039,6282
401110,6251
401120,6252
401130,6253
401140,6254
401150,6254
401161,62599
401162,62599
401163,62599
401169,62599
401192,62599
401193,62599
401194,62599
401199,62599
401211,62599
401212,62599
401213,62599
401219,62599
401220,62599
401290,62599
401310,62591
401320,62591
401390,62591
401410,6281
401490,6281
401511,84822
401519,84822
401590,84822
401610,62898
401691,78539
401691,79199
401691,7929
401691,78689
401691,79283
401691,95101
401691,79191
401691,62898
401691,89998
401691,7849
401691,8941
401691,74419
401692,79283
401692,7929
401692,8941
401692,7849
401692,74419
401692,95101
401692,78539
401692,79199
401692,78689
401692,89998
401692,62898
401692,79191
401693,79191
401693,78689
401693,7929
401693,7849
401693,78539
401693,79199
401693,74419
401693,62898
401693,8941
401693,89998
401693,95101
401693,79283
401694,7929
401694,79199
401694,7849
401694,62898
401694,8941
401694,95101
401694,74419
401694,78689
401694,89998
401694,79283
401694,78539
401694,79191
401695,7849
401695,89998
401695,74419
401695,8941
401695,95101
401695,79191
401695,79283
401695,62898
401695,78689
401695,7929
401695,79199
401695,78539
401699,62898
401699,8941
401699,95101
401699,89998
401699,7849
401699,74419
401699,78689
401699,79283
401699,7929
401699,79191
401699,78539
401699,79199
401700,62106
401700,62899
410120,6114
410120,2111
410120,2112
410120,6113
410150,2111
410150,6113
410150,6114
410150,2112
410190,6113
410190,2111
410190,2112
410190,6114
410210,2116
410221,2117
410229,2117
410320,21199
410320,2114
410320,21201
410320,21209
410330,21199
410330,21201
410330,2114
410330,21209
410390,21209
410390,21199
410390,2114
410390,21201
410411,6113
410411,6114
410419,6113
410419,6114
410441,6114
410441,6113
410449,6114
410449,6113
410510,6115
410530,6115
410621,61161
410622,61161
410631,61169
410632,61169
410640,61169
410691,61169
410692,61169
410711,6113
410711,6114
410712,6114
410712,6113
410719,6113
410719,6114
410791,6114
410791,6113
410792,6114
410792,6113
410799,6113
410799,6114
411200,6115
411310,61161
411320,61169
411330,61169
411390,61169
411410,61181
411420,61183
411510,6112
411520,21191
420100,6122
420211,83103
420211,83102
420212,65898
420212,83102
420212,83103
420219,69982
420219,69981
420219,63599
420219,89399
420219,69983
420219,83103
420219,83102
420219,69985
420219,69979
420221,83101
420222,83101
420222,65898
420229,83101
420231,89399
420231,69983
420231,69979
420231,83109
420231,69985
420231,65898
420231,89919
420231,69981
420231,63549
420231,89911
420231,69982
420232,69981
420232,89919
420232,65898
420232,69983
420232,69985
420232,63549
420232,69979
420232,89911
420232,69982
420232,89399
420232,83109
420239,89919
420239,69981
420239,69985
420239,83109
420239,89399
420239,65898
420239,69979
420239,89911
420239,69983
420239,69982
420239,63549
420291,69982
420291,63549
420291,89911
420291,69981
420291,69983
420291,89399
420291,69985
420291,83109
420291,69979
420291,65898
420291,83102
420291,65899
420291,89919
420292,69983
420292,83102
420292,89919
420292,69979
420292,65899
420292,83109
420292,69981
420292,89911
420292,89399
420292,63549
420292,69985
420292,65898
420292,69982
420299,69982
420299,69983
420299,89399
420299,83109
420299,69985
420299,89911
420299,83102
420299,89919
420299,65898
420299,69979
420299,65899
420299,63549
420299,69981
420310,8481
420321,8481
420329,8481
420330,8481
420340,8481
420500,6121
420500,6129
420600,89991
430110,21201
430130,21209
430160,21209
430180,21209
430190,21201
430190,21209
430211,6130
430219,6130
430220,6130
430230,84831
430230,6130
430310,84831
430390,84831
430400,84832
440110,24501
440121,24602
440122,24602
440131,24603
440139,24603
440210,24502
440290,24502
440310,24711
440310,2479
440310,24721
440310,24722
440310,24712
440320,2479
440320,24712
440320,24601
440320,24711
440341,24722
440341,24721
440349,24722
440349,24721
440391,24722
440391,24721
440391,2479
440391,24601
440392,24601
440392,24721
440392,24722
440392,2479
440399,24722
440399,2479
440399,24601
440399,24721
440410,63491
440420,63491
440500,63493
440610,2481
440690,2481
440710,24822
440710,24821
440710,63599
440721,24832
440721,24831
440721,63599
440722,24832
440722,63599
440722,24831
440725,63599
440725,24831
440725,24832
440726,24832
440726,63599
440726,24831
440727,63599
440727,24832
440727,24831
440728,63599
440728,24832
440728,24831
440729,63599
440729,24832
440729,24831
440791,24831
440791,63599
440791,24832
440792,24832
440792,63599
440792,24831
440793,24831
440793,63599
440793,24832
440794,24832
440794,24831
440794,63599
440795,24832
440795,63599
440795,24831
440799,63599
440799,24831
440799,24832
440810,63599
440810,6341
440810,24822
440810,24821
440831,24832
440831,6341
440831,24831
440831,63599
440839,63599
440839,6341
440839,24832
440839,24831
440890,24831
440890,63599
440890,6341
440890,24832
440910,63491
440910,63599
440910,63492
440910,24822
440921,63492
440921,24832
440921,63491
440921,63599
440929,63599
440929,63492
440929,63491
440929,24832
441011,63492
441011,63432
441012,63432
441012,63492
441019,63492
441019,63432
441090,63432
441090,63492
441112,64161
441112,63492
441112,64162
441113,63492
441113,64161
441113,64162
441114,64161
441114,63492
441114,64162
441192,63492
441192,64161
441192,64162
441193,64161
441193,63492
441193,64162
441194,64161
441194,63492
441194,64162
441210,63492
441210,63441
441210,6342
441231,63492
441231,6342
441232,6342
441232,63492
441239,6342
441239,63492
441294,6342
441294,63441
441294,63492
441299,6342
441299,63441
441299,63492
441300,63492
441300,63431
441400,63541
441510,6351
441510,63599
441520,63599
441520,6351
441600,6352
441700,63591
441810,6353
441820,6353
441840,63443
441840,6353
441850,63599
441860,6353
441860,63443
441871,63443
441871,6353
441872,6353
441872,63443
441879,63443
441879,6353
441890,63443
441890,6353
441900,63549
441900,63542
441900,63599
442010,63549
442010,63442
442090,63442
442090,63549
442110,63542
442110,63599
442110,63592
442190,63599
442190,63592
442190,63542
450110,24401
450190,24401
450200,24402
450310,63301
450390,63301
450410,63302
450490,63302
460121,89971
460121,6597
460122,89971
460122,6597
460129,89971
460129,6597
460192,89971
460192,6597
460193,6597
460193,89971
460194,6597
460194,89971
460199,89971
460199,6597
460211,89971
460211,6597
460212,89971
460212,6597
460219,89971
460219,6597
460290,6597
460290,89971
470100,2512
470200,2516
470311,25171
470319,25171
470321,25172
470329,25172
470411,25181
470419,25181
470421,25182
470429,25182
470500,25191
470610,25192
470620,25192
470630,25192
470691,25192
470692,25192
470693,25192
470710,2511
470720,2511
470730,2511
470790,2511
480100,6411
480210,64121
480210,64159
480220,64122
480220,64189
480220,64249
480220,64121
480220,64159
480240,64249
480240,64122
480240,64189
480240,64121
480240,64159
480254,64189
480254,64139
480254,64121
480254,64122
480254,64249
480254,64159
480255,64122
480255,64159
480255,64189
480255,64121
480255,64139
480255,64249
480256,64159
480256,64249
480256,64139
480256,64121
480256,64189
480256,64122
480257,64139
480257,64189
480257,64121
480257,64159
480257,64249
480257,64122
480258,64159
480258,64121
480258,64122
480258,64249
480258,64189
480258,64139
480261,64122
480261,64249
480261,64139
480261,64189
480261,64159
480261,6411
480261,64121
480262,6411
480262,64189
480262,64121
480262,64249
480262,64139
480262,64159
480262,64122
480269,64121
480269,6411
480269,64189
480269,64159
480269,64122
480269,64139
480269,64249
480300,64174
480300,64159
480300,64171
480300,64139
480300,64189
480300,64172
480411,64131
480419,64131
480421,64132
480429,64132
480431,64139
480439,64139
480441,64139
480442,64139
480449,64139
480451,64139
480452,64139
480459,64139
480511,64159
480511,64151
480512,64159
480512,64151
